pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,min_cluster_size_min,min_cluster_size_mean,max_cluster_size_max,max_cluster_size_mean,cluster_size_ratio_max,cluster_size_ratio_mean,runs,model_name,model_display,source_file,inertia_value,silhouette_value,min_cluster_size,cluster_size_ratio,fold_eligible
15,6,0.7582999481073527,692.673005422857,2.4185200328666747,0.1675519339898451,0.0022401010350395,19,25.8,48,44.4,2.526315789473684,1.7776769509981851,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,692.673005422857,0.1675519339898451,19,2.526315789473684,True
15,7,0.7582999481073527,662.6163460308071,1.3818640950114311,0.1603930735278398,0.0024436875031559,17,19.4,49,45.0,2.7222222222222223,2.3463020295837635,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,662.6163460308071,0.1603930735278398,17,2.7222222222222223,True
15,8,0.7582999481073527,634.7033428659332,2.000311800241276,0.1568901193309073,0.0044298979573194,9,12.4,44,41.8,4.888888888888889,3.5803030303030305,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,634.7033428659332,0.1568901193309073,9,4.888888888888889,False
15,9,0.7582999481073527,608.1668348825668,1.5886997672628609,0.1516442527825862,0.0067106234495502,9,14.0,42,37.8,4.666666666666667,2.8612292609351435,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,608.1668348825668,0.1516442527825862,9,4.666666666666667,False
18,2,0.788183777712912,1074.4280939742423,0.060632109923006,0.2670815212617408,9.203339524132956e-05,100,100.4,103,102.6,1.03,1.021960396039604,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,1074.4280939742423,0.2670815212617408,100,1.03,True
18,3,0.788183777712912,946.8106003316112,0.2558785409047571,0.2056024977625678,0.0004631501772877,41,42.6,101,101.0,2.4634146341463414,2.371752694271129,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,946.8106003316112,0.2056024977625678,41,2.4634146341463414,True
18,4,0.788183777712912,863.8814306324842,0.3653859520335198,0.168999211408484,0.0023073331015199,39,39.2,64,62.8,1.641025641025641,1.6023076923076922,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,863.8814306324842,0.168999211408484,39,1.641025641025641,True
18,5,0.788183777712912,805.8623021657385,0.90626566869293,0.1571879933738258,0.008130608644665,27,30.4,68,62.2,2.185185185185185,2.051127946127946,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,805.8623021657385,0.1571879933738258,27,2.185185185185185,True
18,6,0.788183777712912,748.6230995810512,0.5182798336342591,0.1587548448443965,0.0014888198851226,25,26.4,46,43.8,1.76,1.6625209605209603,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,748.6230995810512,0.1587548448443965,25,1.76,True
18,7,0.788183777712912,718.3358383180448,1.4402942752691257,0.1483201209957441,0.0027086496689568,18,20.2,49,44.4,2.4444444444444446,2.209712687515891,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,718.3358383180448,0.1483201209957441,18,2.4444444444444446,True
18,8,0.788183777712912,690.3728678882641,3.128183589518649,0.1477131888851063,0.0044599929024832,13,16.2,45,42.0,3.3846153846153846,2.6381158873805934,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,690.3728678882641,0.1477131888851063,13,3.3846153846153846,True
18,9,0.788183777712912,665.8207579657881,1.7233716745982122,0.1377574500379773,0.0048724949228973,15,16.2,48,36.8,3.2,2.2863235294117645,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,665.8207579657881,0.1377574500379773,15,3.2,True
20,2,0.8047869044722382,1106.4972484011196,0.0485704814054267,0.2616689861319125,9.23498165862106e-05,100,100.4,103,102.6,1.03,1.021960396039604,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,1106.4972484011196,0.2616689861319125,100,1.03,True
20,3,0.8047869044722382,978.6981422177294,0.0827433400757813,0.2004424876152621,0.0005480643690588,42,42.8,102,101.2,2.4285714285714284,2.3647840531561464,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,978.6981422177294,0.2004424876152621,42,2.4285714285714284,True
20,4,0.8047869044722382,895.9357886644286,0.6087024597287184,0.1630170462303076,0.0032281620003619,39,39.6,64,62.4,1.641025641025641,1.57729205753596,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,895.9357886644286,0.1630170462303076,39,1.641025641025641,True
20,5,0.8047869044722382,837.3358433451555,0.7615214050087853,0.1575615796370656,0.0076952528520729,23,29.4,71,63.0,2.652173913043478,2.173185445923875,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,837.3358433451555,0.1575615796370656,23,2.652173913043478,True
20,6,0.8047869044722382,780.0325582897759,1.2845211301979926,0.1539049943152481,0.0022468305537727,24,26.4,50,45.4,2.0833333333333335,1.7295075295075295,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,780.0325582897759,0.1539049943152481,24,2.0833333333333335,True
20,7,0.8047869044722382,749.4808702593933,1.3062965691235373,0.1424439556199417,0.0043287296888622,16,19.6,43,41.6,2.5625,2.150782828282828,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,749.4808702593933,0.1424439556199417,16,2.5625,True
20,8,0.8047869044722382,720.5959355031684,2.4047180540588564,0.1432800255767082,0.0048607731640271,8,15.6,43,40.8,5.375,2.981742081447964,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,720.5959355031684,0.1432800255767082,8,5.375,False
20,9,0.8047869044722382,695.468990837536,2.118274517819614,0.1352168373150771,0.0060186057476908,13,15.2,44,36.8,3.142857142857143,2.4596800258564966,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,695.468990837536,0.1352168373150771,13,3.142857142857143,True
25,2,0.8369632043241971,1168.6070708323723,0.0739455164281232,0.2518921955968144,5.9202091672217574e-05,100,100.4,103,102.6,1.03,1.021960396039604,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,1168.6070708323723,0.2518921955968144,100,1.03,True
25,3,0.8369632043241971,1040.6185502189785,0.0,0.1905792770995565,0.0,43,43.0,101,101.0,2.3488372093023258,2.3488372093023258,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,1040.6185502189785,0.1905792770995565,43,2.3488372093023258,True
25,4,0.8369632043241971,958.1837703771848,0.4709057038638866,0.1550216470141815,0.0032260878434581,37,39.2,66,62.6,1.7837837837837838,1.6007154809593835,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,958.1837703771848,0.1550216470141815,37,1.7837837837837838,True
25,5,0.8369632043241971,899.1202039391104,0.8309400506779698,0.1506865618188385,0.0045879737667141,24,27.8,74,62.0,2.642857142857143,2.234022988505747,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,899.1202039391104,0.1506865618188385,24,2.642857142857143,True
25,6,0.8369632043241971,840.9490106975284,1.0775226903831587,0.1454053183234188,0.0015578714792477,24,26.2,48,44.4,1.92,1.7033223443223442,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,840.9490106975284,0.1454053183234188,24,1.92,True
25,7,0.8369632043241971,812.2398411812916,3.43612318338844,0.1319571648903323,0.0034185535851738,12,18.0,44,40.8,3.25,2.3736363636363635,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,812.2398411812916,0.1319571648903323,12,3.25,True
25,8,0.8369632043241971,782.6745475505666,2.2556141277881756,0.1280731947013908,0.0065187478272503,13,15.4,48,39.6,3.3076923076923075,2.629549666020254,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,782.6745475505666,0.1280731947013908,13,3.3076923076923075,True
25,9,0.8369632043241971,753.5709261611142,2.983818015890093,0.1295856521745774,0.0042364828302106,9,13.0,48,40.6,5.333333333333333,3.318885281385281,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,753.5709261611142,0.1295856521745774,9,5.333333333333333,False
30,2,0.8624742306962867,1217.8575554610818,0.0593628996482958,0.2445834263522684,4.7341291767229544e-05,100,100.2,103,102.8,1.03,1.025980198019802,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,1217.8575554610818,0.2445834263522684,100,1.03,True
30,3,0.8624742306962867,1089.9266963087691,0.2544780289152245,0.1829991021186081,0.0005478851631863,41,42.4,102,101.2,2.4634146341463414,2.3876995381249495,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,1089.9266963087691,0.1829991021186081,41,2.4634146341463414,True
30,4,0.8624742306962867,1006.9062277035998,0.3173999509456712,0.1542347989253635,0.0048057800266601,32,35.4,71,67.2,2.21875,1.9222252747252744,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,1006.9062277035998,0.1542347989253635,32,2.21875,True
30,5,0.8624742306962867,948.571769051988,0.9770752693966231,0.1388886199291549,0.0072752783781659,26,28.4,62,59.0,2.3461538461538463,2.0833048433048433,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,948.571769051988,0.1388886199291549,26,2.3461538461538463,True
30,6,0.8624742306962867,888.9562006244907,0.6486793496176351,0.1376101045445543,0.0016555708784116,22,24.8,43,41.4,1.8636363636363635,1.6875541125541127,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,888.9562006244907,0.1376101045445543,22,1.8636363636363635,True
30,7,0.8624742306962867,859.3749062555622,3.273169534209153,0.1291557907820855,0.0031369279962671,18,20.0,50,43.6,2.7777777777777777,2.2080055210489995,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,859.3749062555622,0.1291557907820855,18,2.7777777777777777,True
30,8,0.8624742306962867,829.4523273001081,1.1302441026957468,0.1257687160928689,0.002485566335303,9,14.4,42,40.2,4.333333333333333,2.9318977591036415,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,829.4523273001081,0.1257687160928689,9,4.333333333333333,False
30,9,0.8624742306962867,802.9400043281458,3.82245558307436,0.1194975420653603,0.0051831092472084,10,13.2,43,33.4,3.909090909090909,2.6920855614973265,5,efficientnet_b1,EfficientNet B1,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b1_averaged.csv,802.9400043281458,0.1194975420653603,10,3.909090909090909,False
2,2,0.5425583511643464,238.25269172899,0.0,0.492075898705938,0.0,101,101.0,102,102.0,1.00990099009901,1.00990099009901,5,vit_base_patch32_224,ViT Base Patch 32 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_vit_base_patch32_224_averaged.csv,238.25269172899,0.492075898705938,101,1.00990099009901,True
2,3,0.5425583511643464,142.5086699176833,0.0,0.4961210140993044,0.0,44,44.0,93,93.0,2.113636363636364,2.113636363636364,5,vit_base_patch32_224,ViT Base Patch 32 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_vit_base_patch32_224_averaged.csv,142.5086699176833,0.4961210140993044,44,2.113636363636364,True
2,4,0.5425583511643464,100.894488781938,0.0,0.4617088718848675,0.0,43,43.0,65,65.0,1.5116279069767442,1.5116279069767442,5,vit_base_patch32_224,ViT Base Patch 32 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_vit_base_patch32_224_averaged.csv,100.894488781938,0.4617088718848675,43,1.5116279069767442,True
2,5,0.5425583511643464,81.55171753674679,0.0598546776098463,0.4383409883319098,0.0014643192381234,29,29.2,53,52.0,1.793103448275862,1.7809195402298852,5,vit_base_patch32_224,ViT Base Patch 32 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_vit_base_patch32_224_averaged.csv,81.55171753674679,0.4383409883319098,29,1.793103448275862,True
2,6,0.5425583511643464,68.87312450193114,0.0184563722170656,0.4156137111546057,0.000796017850111,22,23.0,49,47.4,2.227272727272727,2.063208168642951,5,vit_base_patch32_224,ViT Base Patch 32 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_vit_base_patch32_224_averaged.csv,68.87312450193114,0.4156137111546057,22,2.227272727272727,True
2,7,0.5425583511643464,59.48903468465826,0.2694559145432075,0.386161201384286,0.001751307648579,17,17.8,41,36.8,2.2777777777777777,2.0673202614379087,5,vit_base_patch32_224,ViT Base Patch 32 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_vit_base_patch32_224_averaged.csv,59.48903468465826,0.386161201384286,17,2.2777777777777777,True
2,8,0.5425583511643464,51.693310311633105,1.1139341111054295,0.3775895586275969,0.0178146581955719,12,13.6,39,35.4,2.9166666666666665,2.6154212454212455,5,vit_base_patch32_224,ViT Base Patch 32 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_vit_base_patch32_224_averaged.csv,51.693310311633105,0.3775895586275969,12,2.9166666666666665,True
2,9,0.5425583511643464,45.776475958034,0.4013016699759125,0.3786035125503728,0.0056597437363373,12,12.6,34,30.6,2.8333333333333335,2.444871794871795,5,vit_base_patch32_224,ViT Base Patch 32 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_vit_base_patch32_224_averaged.csv,45.776475958034,0.3786035125503728,12,2.8333333333333335,True
3,2,0.6203105796314233,314.8085109419781,0.0,0.4367852733622714,0.0,100,100.0,103,103.0,1.03,1.03,5,vit_base_patch32_224,ViT Base Patch 32 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_vit_base_patch32_224_averaged.csv,314.8085109419781,0.4367852733622714,100,1.03,True
3,3,0.6203105796314233,215.9675134238312,0.0,0.4323540035317023,0.0,43,43.0,98,98.0,2.2790697674418605,2.2790697674418605,5,vit_base_patch32_224,ViT Base Patch 32 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_vit_base_patch32_224_averaged.csv,215.9675134238312,0.4323540035317023,43,2.2790697674418605,True
3,4,0.6203105796314233,169.40310134367985,0.0,0.3754671169327939,0.0,43,43.0,62,62.0,1.441860465116279,1.441860465116279,5,vit_base_patch32_224,ViT Base Patch 32 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_vit_base_patch32_224_averaged.csv,169.40310134367985,0.3754671169327939,43,1.441860465116279,True
3,5,0.6203105796314233,146.03032953987392,0.0358726601393816,0.3673311042583752,0.0010081805720932,27,27.6,62,62.0,2.2962962962962963,2.25037037037037,5,vit_base_patch32_224,ViT Base Patch 32 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_vit_base_patch32_224_averaged.csv,146.03032953987392,0.3673311042583752,27,2.2962962962962963,True
3,6,0.6203105796314233,124.35614530181806,0.5108469598122027,0.3433925757988902,0.0020743271419444,24,25.6,44,41.4,1.8333333333333333,1.6205128205128203,5,vit_base_patch32_224,ViT Base Patch 32 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_vit_base_patch32_224_averaged.csv,124.35614530181806,0.3433925757988902,24,1.8333333333333333,True
3,7,0.6203105796314233,107.2295038429924,0.0825109813248527,0.3569602316486551,0.0013246277069572,20,20.4,41,40.0,2.05,1.9619047619047616,5,vit_base_patch32_224,ViT Base Patch 32 224,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_vit_base_patch32_224_averaged.csv,107.2295038429924,0.3569602316486551,20,2.05,True
